transaction_id,case_id,source_account,destination_account,amount,timestamp,transaction_type,fraud_label,location,risk,source_type
TXN-0000185,CASE-00023,ACC-00400,ACC-00449,8033,2026-01-01T13:36:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0000186,CASE-00023,ACC-00047,ACC-00307,112606,2026-01-02T01:28:00.000Z,UPI,1,Pune,HIGH,SYNTHETIC
TXN-0000187,CASE-00024,ACC-00409,ACC-00460,7410,2026-01-01T17:00:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0000188,CASE-00024,ACC-00410,ACC-00461,17504,2026-01-01T21:57:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0000189,CASE-00024,ACC-00411,ACC-00462,1373,2026-01-01T06:54:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0000190,CASE-00024,ACC-00412,ACC-00463,7243,2026-01-01T13:51:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0000191,CASE-00024,ACC-00413,ACC-00464,14326,2026-01-01T04:48:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0000192,CASE-00024,ACC-00414,ACC-00465,7239,2026-01-01T10:45:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0000193,CASE-00024,ACC-00415,ACC-00466,10601,2026-01-01T19:42:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0000194,CASE-00024,ACC-00416,ACC-00467,20285,2026-01-01T21:39:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0000195,CASE-00024,ACC-00417,ACC-00468,21354,2026-01-01T14:36:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0000196,CASE-00024,ACC-00418,ACC-00469,19087,2026-01-01T06:33:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0000197,CASE-00024,ACC-00049,ACC-00320,87927,2026-01-03T02:00:00.000Z,UPI,1,Vijayawada,HIGH,SYNTHETIC
TXN-0000198,CASE-00025,ACC-00426,ACC-00479,17936,2026-01-01T10:00:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0000199,CASE-00025,ACC-00427,ACC-00480,18464,2026-01-01T15:57:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0000200,CASE-00025,ACC-00428,ACC-00481,12115,2026-01-01T20:54:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0000201,CASE-00025,ACC-00429,ACC-00482,10099,2026-01-01T21:51:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0000202,CASE-00025,ACC-00430,ACC-00483,15792,2026-01-01T15:48:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0000203,CASE-00025,ACC-00431,ACC-00484,5838,2026-01-01T12:45:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0000204,CASE-00026,ACC-00443,ACC-00498,2192,2026-01-02T00:00:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0000205,CASE-00026,ACC-00444,ACC-00499,10081,2026-01-01T06:57:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0000206,CASE-00026,ACC-00445,ACC-00500,1848,2026-01-01T19:54:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0000207,CASE-00026,ACC-00446,ACC-00501,8912,2026-01-01T21:51:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0000208,CASE-00026,ACC-00447,ACC-00502,15683,2026-01-01T07:48:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0000209,CASE-00026,ACC-00448,ACC-00503,20864,2026-01-01T23:45:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0000210,CASE-00026,ACC-00449,ACC-00504,21251,2026-01-02T00:42:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0000211,CASE-00026,ACC-00450,ACC-00505,15304,2026-01-02T00:39:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0000212,CASE-00026,ACC-00451,ACC-00506,20748,2026-01-01T12:36:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0000213,CASE-00027,ACC-00460,ACC-00517,14802,2026-01-01T10:00:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0000214,CASE-00027,ACC-00461,ACC-00518,20323,2026-01-01T11:57:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0000215,CASE-00027,ACC-00462,ACC-00519,10303,2026-01-02T00:54:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0000216,CASE-00027,ACC-00463,ACC-00520,21450,2026-01-01T21:51:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0000217,CASE-00027,ACC-00464,ACC-00521,20301,2026-01-01T15:48:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0000218,CASE-00027,ACC-00465,ACC-00522,14674,2026-01-01T14:45:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0000219,CASE-00027,ACC-00466,ACC-00523,7016,2026-01-02T00:42:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0000220,CASE-00027,ACC-00467,ACC-00524,2752,2026-01-01T16:39:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0000221,CASE-00028,ACC-00477,ACC-00536,10816,2026-01-01T16:00:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0000222,CASE-00028,ACC-00478,ACC-00537,9064,2026-01-01T14:57:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0000223,CASE-00028,ACC-00479,ACC-00538,7945,2026-01-01T11:54:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0000224,CASE-00028,ACC-00480,ACC-00539,13574,2026-01-01T23:51:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0000225,CASE-00028,ACC-00481,ACC-00540,11320,2026-01-01T18:48:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0000226,CASE-00028,ACC-00482,ACC-00541,988,2026-01-01T16:45:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0000227,CASE-00028,ACC-00483,ACC-00542,1404,2026-01-01T15:42:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0000228,CASE-00028,ACC-00484,ACC-00543,9814,2026-01-01T20:39:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0000229,CASE-00028,ACC-00485,ACC-00544,15076,2026-01-01T17:36:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0000230,CASE-00028,ACC-00486,ACC-00545,2219,2026-01-01T12:33:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0000231,CASE-00028,ACC-00057,ACC-00372,110753,2026-01-02T04:24:00.000Z,IMPS,1,Coimbatore,HIGH,SYNTHETIC
TXN-0000232,CASE-00029,ACC-00494,ACC-00555,11672,2026-01-01T22:00:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0000233,CASE-00029,ACC-00495,ACC-00556,7279,2026-01-01T08:57:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0000234,CASE-00029,ACC-00496,ACC-00557,7742,2026-01-01T21:54:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0000235,CASE-00029,ACC-00497,ACC-00558,1535,2026-01-01T17:51:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0000236,CASE-00029,ACC-00498,ACC-00559,20061,2026-01-01T20:48:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0000237,CASE-00029,ACC-00499,ACC-00560,12805,2026-01-02T02:45:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0000238,CASE-00029,ACC-00500,ACC-00561,20926,2026-01-01T20:42:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0000239,CASE-00029,ACC-00501,ACC-00562,3856,2026-01-01T23:39:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0000240,CASE-00029,ACC-00502,ACC-00563,2116,2026-01-01T14:36:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0000241,CASE-00030,ACC-00511,ACC-00574,2764,2026-01-01T16:00:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0000242,CASE-00030,ACC-00512,ACC-00575,17480,2026-01-01T21:57:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0000243,CASE-00030,ACC-00513,ACC-00576,20118,2026-01-01T18:54:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0000244,CASE-00030,ACC-00514,ACC-00577,3624,2026-01-01T17:51:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0000245,CASE-00030,ACC-00515,ACC-00578,15316,2026-01-01T15:48:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0000246,CASE-00030,ACC-00516,ACC-00579,18609,2026-01-02T03:45:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0000247,CASE-00030,ACC-00517,ACC-00580,3038,2026-01-02T03:42:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0000248,CASE-00030,ACC-00518,ACC-00581,5100,2026-01-01T15:39:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0000249,CASE-00030,ACC-00519,ACC-00582,13987,2026-01-01T09:36:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0000250,CASE-00030,ACC-00520,ACC-00583,3536,2026-01-02T00:33:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0000251,CASE-00031,ACC-00528,ACC-00593,19298,2026-01-02T01:00:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0000252,CASE-00031,ACC-00529,ACC-00594,20626,2026-01-01T14:57:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0000253,CASE-00031,ACC-00530,ACC-00595,19642,2026-01-02T04:54:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0000254,CASE-00031,ACC-00531,ACC-00596,12631,2026-01-01T17:51:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0000255,CASE-00031,ACC-00532,ACC-00597,3612,2026-01-02T05:48:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0000256,CASE-00031,ACC-00533,ACC-00598,10765,2026-01-01T17:45:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0000257,CASE-00031,ACC-00534,ACC-00599,7751,2026-01-02T01:42:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0000258,CASE-00031,ACC-00535,ACC-00600,3648,2026-01-01T16:39:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0000259,CASE-00031,ACC-00536,ACC-00601,19469,2026-01-01T15:36:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0000260,CASE-00031,ACC-00537,ACC-00602,3946,2026-01-01T23:33:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0000261,CASE-00032,ACC-00545,ACC-00612,14278,2026-01-01T23:00:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0000262,CASE-00032,ACC-00546,ACC-00613,15713,2026-01-01T18:57:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0000263,CASE-00032,ACC-00547,ACC-00614,14058,2026-01-01T12:54:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0000264,CASE-00032,ACC-00548,ACC-00615,21082,2026-01-01T12:51:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0000265,CASE-00032,ACC-00549,ACC-00616,4168,2026-01-02T00:48:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0000266,CASE-00032,ACC-00550,ACC-00617,18572,2026-01-02T01:45:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0000267,CASE-00032,ACC-00065,ACC-00424,99519,2026-01-02T08:59:00.000Z,TRANSFER,1,Bengaluru,HIGH,SYNTHETIC
TXN-0000268,CASE-00032,ACC-00424,ACC-00425,87157,2026-01-02T10:05:00.000Z,UPI,1,Bengaluru,HIGH,SYNTHETIC
TXN-0000269,CASE-00033,ACC-00562,ACC-00631,6717,2026-01-01T19:00:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0000270,CASE-00033,ACC-00563,ACC-00632,17081,2026-01-02T05:57:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0000271,CASE-00033,ACC-00564,ACC-00633,7222,2026-01-01T20:54:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0000272,CASE-00033,ACC-00565,ACC-00634,12660,2026-01-02T05:51:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0000273,CASE-00033,ACC-00566,ACC-00635,20877,2026-01-01T17:48:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0000274,CASE-00033,ACC-00567,ACC-00636,4093,2026-01-01T16:45:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0000275,CASE-00033,ACC-00568,ACC-00637,3800,2026-01-01T22:42:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0000276,CASE-00033,ACC-00569,ACC-00638,15545,2026-01-01T20:39:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0000277,CASE-00033,ACC-00067,ACC-00437,13326,2026-01-02T11:21:00.000Z,NEFT,1,Hyderabad,MEDIUM,SYNTHETIC
TXN-0000278,CASE-00034,ACC-00579,ACC-00650,15424,2026-01-01T20:00:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0000279,CASE-00034,ACC-00580,ACC-00651,14605,2026-01-02T01:57:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0000280,CASE-00034,ACC-00581,ACC-00652,18603,2026-01-01T13:54:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0000281,CASE-00034,ACC-00582,ACC-00653,3947,2026-01-02T00:51:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0000282,CASE-00034,ACC-00583,ACC-00654,8869,2026-01-01T20:48:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0000283,CASE-00034,ACC-00584,ACC-00655,10735,2026-01-01T21:45:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0000284,CASE-00035,ACC-00596,ACC-00669,10776,2026-01-01T20:00:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0000285,CASE-00035,ACC-00597,ACC-00670,9664,2026-01-01T17:57:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0000286,CASE-00035,ACC-00598,ACC-00671,14883,2026-01-02T08:54:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0000287,CASE-00035,ACC-00599,ACC-00672,16218,2026-01-02T08:51:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0000288,CASE-00035,ACC-00600,ACC-00673,16651,2026-01-01T20:48:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0000289,CASE-00035,ACC-00601,ACC-00674,12138,2026-01-02T07:45:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0000290,CASE-00035,ACC-00602,ACC-00675,20532,2026-01-01T19:42:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0000291,CASE-00035,ACC-00603,ACC-00676,10720,2026-01-02T01:39:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0000292,CASE-00035,ACC-00604,ACC-00677,6118,2026-01-02T03:36:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0000293,CASE-00035,ACC-00605,ACC-00678,14125,2026-01-01T22:33:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0000294,CASE-00036,ACC-00613,ACC-00688,12924,2026-01-02T09:00:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0000295,CASE-00036,ACC-00614,ACC-00689,20173,2026-01-02T08:57:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0000296,CASE-00036,ACC-00615,ACC-00690,2293,2026-01-01T15:54:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0000297,CASE-00036,ACC-00616,ACC-00691,5958,2026-01-01T15:51:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0000298,CASE-00036,ACC-00617,ACC-00692,6762,2026-01-02T01:48:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0000299,CASE-00036,ACC-00618,ACC-00693,6847,2026-01-02T07:45:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0000300,CASE-00036,ACC-00619,ACC-00694,13971,2026-01-02T03:42:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0000301,CASE-00036,ACC-00620,ACC-00695,19669,2026-01-01T15:39:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0000302,CASE-00036,ACC-00073,ACC-00476,55365,2026-01-02T12:20:00.000Z,IMPS,1,Vijayawada,MEDIUM,SYNTHETIC
TXN-0000303,CASE-00037,ACC-00630,ACC-00707,8841,2026-01-01T23:00:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0000304,CASE-00037,ACC-00631,ACC-00708,11289,2026-01-02T02:57:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0000305,CASE-00037,ACC-00632,ACC-00709,21067,2026-01-02T00:54:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0000306,CASE-00037,ACC-00633,ACC-00710,7040,2026-01-02T05:51:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0000307,CASE-00037,ACC-00634,ACC-00711,9251,2026-01-02T04:48:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0000308,CASE-00037,ACC-00635,ACC-00712,12338,2026-01-01T23:45:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0000309,CASE-00038,ACC-00647,ACC-00726,11098,2026-01-02T04:00:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0000310,CASE-00038,ACC-00648,ACC-00727,11224,2026-01-02T05:57:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0000311,CASE-00038,ACC-00649,ACC-00728,8810,2026-01-02T05:54:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0000312,CASE-00038,ACC-00650,ACC-00729,16119,2026-01-02T01:51:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0000313,CASE-00038,ACC-00651,ACC-00730,10562,2026-01-01T17:48:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0000314,CASE-00038,ACC-00652,ACC-00731,3732,2026-01-02T03:45:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0000315,CASE-00038,ACC-00653,ACC-00732,5035,2026-01-02T12:42:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0000316,CASE-00038,ACC-00654,ACC-00733,1166,2026-01-02T07:39:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0000317,CASE-00038,ACC-00655,ACC-00734,6246,2026-01-02T04:36:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0000318,CASE-00038,ACC-00656,ACC-00735,6424,2026-01-02T06:33:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0000319,CASE-00038,ACC-00077,ACC-00502,35726,2026-01-02T15:05:00.000Z,TRANSFER,1,Bengaluru,MEDIUM,SYNTHETIC
TXN-0000320,CASE-00039,ACC-00664,ACC-00745,3481,2026-01-02T00:00:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0000321,CASE-00039,ACC-00665,ACC-00746,5408,2026-01-01T23:57:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0000322,CASE-00039,ACC-00666,ACC-00747,8756,2026-01-02T10:54:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0000323,CASE-00039,ACC-00667,ACC-00748,21124,2026-01-01T20:51:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0000324,CASE-00039,ACC-00668,ACC-00749,16818,2026-01-02T07:48:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0000325,CASE-00039,ACC-00669,ACC-00750,10849,2026-01-02T01:45:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0000326,CASE-00039,ACC-00079,ACC-00515,27747,2026-01-03T18:00:00.000Z,UPI,1,Hyderabad,MEDIUM,SYNTHETIC
TXN-0000327,CASE-00040,ACC-00681,ACC-00764,18915,2026-01-02T10:00:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0000328,CASE-00040,ACC-00682,ACC-00765,12507,2026-01-02T03:57:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0000329,CASE-00040,ACC-00683,ACC-00766,5297,2026-01-02T09:54:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0000330,CASE-00040,ACC-00684,ACC-00767,21020,2026-01-02T11:51:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0000331,CASE-00040,ACC-00685,ACC-00768,12182,2026-01-02T04:48:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0000332,CASE-00040,ACC-00686,ACC-00769,5220,2026-01-02T09:45:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0000333,CASE-00040,ACC-00687,ACC-00770,17919,2026-01-02T08:42:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0000334,CASE-00040,ACC-00688,ACC-00771,3476,2026-01-02T14:39:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0000335,CASE-00041,ACC-00698,ACC-00783,18804,2026-01-02T10:00:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0000336,CASE-00041,ACC-00699,ACC-00784,15810,2026-01-02T05:57:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0000337,CASE-00041,ACC-00700,ACC-00785,19960,2026-01-02T13:54:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0000338,CASE-00041,ACC-00701,ACC-00786,5237,2026-01-02T00:51:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0000339,CASE-00041,ACC-00702,ACC-00787,4618,2026-01-02T11:48:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0000340,CASE-00041,ACC-00703,ACC-00788,18676,2026-01-02T08:45:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0000341,CASE-00041,ACC-00704,ACC-00789,3816,2026-01-02T07:42:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0000342,CASE-00041,ACC-00705,ACC-00790,13066,2026-01-02T02:39:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0000343,CASE-00042,ACC-00715,ACC-00802,20049,2026-01-02T13:00:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0000344,CASE-00042,ACC-00716,ACC-00803,10872,2026-01-02T16:57:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0000345,CASE-00042,ACC-00717,ACC-00804,19841,2026-01-02T10:54:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0000346,CASE-00042,ACC-00718,ACC-00805,20903,2026-01-02T06:51:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0000347,CASE-00042,ACC-00719,ACC-00806,2663,2026-01-02T06:48:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0000348,CASE-00042,ACC-00720,ACC-00807,15578,2026-01-02T08:45:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0000349,CASE-00042,ACC-00721,ACC-00808,1551,2026-01-02T04:42:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0000350,CASE-00042,ACC-00722,ACC-00809,9254,2026-01-02T06:39:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0000351,CASE-00042,ACC-00723,ACC-00810,11175,2026-01-02T06:36:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0000352,CASE-00042,ACC-00724,ACC-00811,3015,2026-01-01T23:33:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0000353,CASE-00042,ACC-00085,ACC-00554,64049,2026-01-02T19:43:00.000Z,UPI,1,Vijayawada,MEDIUM,SYNTHETIC
TXN-0000354,CASE-00042,ACC-00554,ACC-00555,53199,2026-01-02T22:35:00.000Z,NEFT,1,Vijayawada,MEDIUM,SYNTHETIC
TXN-0000355,CASE-00042,ACC-00555,ACC-00556,46601,2026-01-03T00:02:00.000Z,IMPS,1,Vijayawada,MEDIUM,SYNTHETIC
TXN-0000356,CASE-00043,ACC-00732,ACC-00821,14384,2026-01-02T14:00:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0000357,CASE-00043,ACC-00733,ACC-00822,9254,2026-01-01T23:57:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0000358,CASE-00043,ACC-00734,ACC-00823,6316,2026-01-01T23:54:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0000359,CASE-00043,ACC-00735,ACC-00824,13603,2026-01-01T22:51:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0000360,CASE-00043,ACC-00736,ACC-00825,894,2026-01-02T02:48:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0000361,CASE-00043,ACC-00737,ACC-00826,3700,2026-01-02T11:45:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0000362,CASE-00043,ACC-00738,ACC-00827,4497,2026-01-02T01:42:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0000363,CASE-00043,ACC-00739,ACC-00828,13465,2026-01-02T03:39:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0000364,CASE-00044,ACC-00749,ACC-00840,5993,2026-01-02T06:00:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0000365,CASE-00044,ACC-00750,ACC-00841,17681,2026-01-02T05:57:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0000366,CASE-00044,ACC-00751,ACC-00842,18847,2026-01-02T13:54:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0000367,CASE-00044,ACC-00752,ACC-00843,17456,2026-01-02T16:51:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0000368,CASE-00044,ACC-00753,ACC-00844,16731,2026-01-02T10:48:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
